InvoiceNo,Quantity,InvoiceDate,Price,CustomerID,Country
563936,2,8/22/2011,9.95,17828,Malta
555931,4,6/8/2011,1.25,17828,Malta
563353,4,8/15/2011,4.15,15480,Malta
563353,2,8/15/2011,9.95,15480,Malta
563353,12,8/15/2011,1.65,15480,Malta
563353,7,8/15/2011,12.75,15480,Malta
576897,4,11/17/2011,9.95,17828,Malta
563353,4,8/15/2011,4.15,15480,Malta
563353,3,8/15/2011,4.95,15480,Malta
555931,12,6/8/2011,1.25,17828,Malta
C578274,-1,11/23/2011,4.25,17828,Malta
563353,8,8/15/2011,9.95,15480,Malta
563353,3,8/15/2011,4.95,15480,Malta
C579929,-2,12/1/2011,9.95,17828,Malta
555931,24,6/8/2011,0.29,17828,Malta
555931,12,6/8/2011,1.25,17828,Malta
576897,48,11/17/2011,0.39,17828,Malta
555931,6,6/8/2011,2.95,17828,Malta
563353,6,8/15/2011,2.95,15480,Malta
555931,6,6/8/2011,2.55,17828,Malta
555931,6,6/8/2011,2.95,17828,Malta
555931,6,6/8/2011,3.25,17828,Malta
C564751,-1,8/30/2011,9.95,17828,Malta
563936,12,8/22/2011,1.45,17828,Malta
563353,8,8/15/2011,4.15,15480,Malta
576897,24,11/17/2011,1.06,17828,Malta
563353,3,8/15/2011,4.95,15480,Malta
563353,8,8/15/2011,1.25,15480,Malta
563353,8,8/15/2011,4.95,15480,Malta
C579929,-3,12/1/2011,1.45,17828,Malta
555931,12,6/8/2011,1.95,17828,Malta
563353,4,8/15/2011,4.95,15480,Malta
563353,6,8/15/2011,4.25,15480,Malta
576897,4,11/17/2011,4.25,17828,Malta
555931,2,6/8/2011,9.95,17828,Malta
563936,4,8/22/2011,4.25,17828,Malta
563353,6,8/15/2011,2.1,15480,Malta
C564751,-4,8/30/2011,1.45,17828,Malta
554038,12,5/20/2011,1.65,12775,Netherlands
566557,72,9/13/2011,1.06,14646,Netherlands
541206,64,1/14/2011,2.1,14646,Netherlands
563076,200,8/11/2011,0.72,14646,Netherlands
539731,100,12/21/2010,1.25,14646,Netherlands
567290,240,9/19/2011,0.36,14646,Netherlands
572035,64,10/20/2011,1.65,14646,Netherlands
548011,32,3/29/2011,10.95,14646,Netherlands
552883,100,5/12/2011,1.45,14646,Netherlands
557328,1,6/20/2011,1.65,14646,Netherlands
544672,48,2/22/2011,1.45,14646,Netherlands
C563593,-1,8/18/2011,206.4,14646,Netherlands
573002,144,10/27/2011,0.85,14646,Netherlands
557263,72,6/19/2011,2.1,14646,Netherlands
572051,72,10/20/2011,3.29,14646,Netherlands
560710,1,7/20/2011,1.25,14646,Netherlands
548970,100,4/5/2011,1.65,14646,Netherlands
575508,240,11/10/2011,1.04,14646,Netherlands
562789,96,8/9/2011,1.25,14646,Netherlands
575709,32,11/10/2011,4.15,14646,Netherlands
574059,1,11/2/2011,3.75,14646,Netherlands
547365,12,3/22/2011,0.85,12775,Netherlands
567290,48,9/19/2011,3.29,14646,Netherlands
564650,48,8/26/2011,3.25,14646,Netherlands
555164,240,6/1/2011,2.55,14646,Netherlands
541711,18,1/21/2011,3.35,14646,Netherlands
541711,72,1/21/2011,0.85,14646,Netherlands
555164,192,6/1/2011,1.65,14646,Netherlands
541711,24,1/21/2011,1.25,14646,Netherlands
578143,192,11/23/2011,2.55,14646,Netherlands
563165,100,8/12/2011,0.72,14646,Netherlands
544672,30,2/22/2011,1.65,14646,Netherlands
567280,288,9/19/2011,1.45,14646,Netherlands
566557,120,9/13/2011,0.42,14646,Netherlands
541711,288,1/21/2011,0.36,14646,Netherlands
541711,18,1/21/2011,2.55,14646,Netherlands
552883,288,5/12/2011,1.06,14646,Netherlands
581175,1440,12/7/2011,1.79,14646,Netherlands
566557,144,9/13/2011,1.65,14646,Netherlands
573002,240,10/27/2011,0.36,14646,Netherlands
558262,144,6/28/2011,1.06,14646,Netherlands
544672,24,2/22/2011,1.25,14646,Netherlands
548011,120,3/29/2011,2.1,14646,Netherlands
557328,1,6/20/2011,2.08,14646,Netherlands
544480,100,2/21/2011,2.75,14646,Netherlands
578082,12,11/22/2011,0.95,12775,Netherlands
567280,24,9/19/2011,2.55,14646,Netherlands
560710,1,7/20/2011,1.45,14646,Netherlands
548011,192,3/29/2011,0.72,14646,Netherlands
C556117,-12,6/9/2011,1.25,12802,Netherlands
544479,120,2/21/2011,1.06,14646,Netherlands
572035,12,10/20/2011,7.95,14646,Netherlands
558262,300,6/28/2011,0.72,14646,Netherlands
558262,72,6/28/2011,0.36,14646,Netherlands
541570,384,1/19/2011,1.45,14646,Netherlands
557525,20,6/21/2011,0.85,12759,Netherlands
557328,1,6/20/2011,2.55,14646,Netherlands
562789,12,8/9/2011,5.39,14646,Netherlands
581175,96,12/7/2011,0.39,14646,Netherlands
575510,24,11/10/2011,9.95,14646,Netherlands
566557,48,9/13/2011,4.25,14646,Netherlands
557263,100,6/19/2011,1.45,14646,Netherlands
541711,96,1/21/2011,1.45,14646,Netherlands
558262,100,6/28/2011,0.72,14646,Netherlands
544480,64,2/21/2011,2.1,14646,Netherlands
565967,24,9/8/2011,0.55,14646,Netherlands
578143,384,11/23/2011,0.55,14646,Netherlands
562789,144,8/9/2011,0.36,14646,Netherlands
554827,48,5/26/2011,1.45,14646,Netherlands
546027,12,3/9/2011,1.25,12759,Netherlands
542720,12,1/31/2011,0.42,12778,Netherlands
548011,128,3/29/2011,1.65,14646,Netherlands
573002,40,10/27/2011,1.85,14646,Netherlands
541711,120,1/21/2011,0.42,14646,Netherlands
567290,128,9/19/2011,0.72,14646,Netherlands
563076,100,8/11/2011,1.79,14646,Netherlands
554827,96,5/26/2011,3.29,14646,Netherlands
581175,48,12/7/2011,1.45,14646,Netherlands
557525,12,6/21/2011,1.45,12759,Netherlands
539731,144,12/21/2010,1.25,14646,Netherlands
541206,144,1/14/2011,1.45,14646,Netherlands
555160,60,6/1/2011,2.25,14646,Netherlands
554827,100,5/26/2011,1.45,14646,Netherlands
563076,50,8/11/2011,1.65,14646,Netherlands
578140,16,11/23/2011,4.95,14646,Netherlands
567280,36,9/19/2011,4.15,14646,Netherlands
573002,144,10/27/2011,3.29,14646,Netherlands
557328,1,6/20/2011,0.85,14646,Netherlands
572233,288,10/21/2011,1.06,14646,Netherlands
578140,96,11/23/2011,1.45,14646,Netherlands
555003,12,5/31/2011,1.65,12787,Netherlands
557525,12,6/21/2011,1.95,12759,Netherlands
541711,96,1/21/2011,0.64,14646,Netherlands
552883,6,5/12/2011,14.95,14646,Netherlands
544480,72,2/21/2011,2.75,14646,Netherlands
554642,960,5/25/2011,1.45,14646,Netherlands
555589,12,6/6/2011,0.42,12802,Netherlands
558262,96,6/28/2011,1.45,14646,Netherlands
548211,144,3/30/2011,1.25,14646,Netherlands
574056,48,11/2/2011,2.55,14646,Netherlands
546027,24,3/9/2011,1.25,12759,Netherlands
558311,12,6/28/2011,7.65,14646,Netherlands
574056,100,11/2/2011,1.45,14646,Netherlands
552845,48,5/11/2011,2.55,14646,Netherlands
566557,96,9/13/2011,1.65,14646,Netherlands
567280,40,9/19/2011,1.25,14646,Netherlands
541206,12,1/14/2011,8.95,14646,Netherlands
558262,200,6/28/2011,1.45,14646,Netherlands
572035,120,10/20/2011,0.42,14646,Netherlands
548011,12,3/29/2011,8.5,14646,Netherlands
541711,50,1/21/2011,1.65,14646,Netherlands
552883,144,5/12/2011,0.39,14646,Netherlands
578140,50,11/23/2011,1.65,14646,Netherlands
558262,100,6/28/2011,0.72,14646,Netherlands
548970,100,4/5/2011,1.65,14646,Netherlands
572035,40,10/20/2011,1.85,14646,Netherlands
555589,12,6/6/2011,1.95,12802,Netherlands
564650,12,8/26/2011,7.65,14646,Netherlands
557263,72,6/19/2011,0.36,14646,Netherlands
554827,48,5/26/2011,1.45,14646,Netherlands
564650,48,8/26/2011,4.15,14646,Netherlands
563076,50,8/11/2011,4.15,14646,Netherlands
572035,96,10/20/2011,0.72,14646,Netherlands
541711,12,1/21/2011,3.35,14646,Netherlands
569719,64,10/6/2011,1.65,14646,Netherlands
575508,72,11/10/2011,3.75,14646,Netherlands
555589,12,6/6/2011,1.65,12802,Netherlands
567280,120,9/19/2011,0.42,14646,Netherlands
557328,1,6/20/2011,2.08,14646,Netherlands
541570,144,1/19/2011,1.06,14646,Netherlands
541711,12,1/21/2011,2.95,14646,Netherlands
562789,100,8/9/2011,1.45,14646,Netherlands
552883,432,5/12/2011,0.36,14646,Netherlands
548011,144,3/29/2011,2.55,14646,Netherlands
562789,48,8/9/2011,1.25,14646,Netherlands
555589,12,6/6/2011,0.42,12802,Netherlands
563076,216,8/11/2011,1.06,14646,Netherlands
572035,48,10/20/2011,2.49,14646,Netherlands
572035,60,10/20/2011,0.65,14646,Netherlands
575508,144,11/10/2011,1.25,14646,Netherlands
541711,18,1/21/2011,2.1,14646,Netherlands
558262,24,6/28/2011,2.55,14646,Netherlands
557328,1,6/20/2011,4.95,14646,Netherlands
557525,1,6/21/2011,16.95,12759,Netherlands
552883,96,5/12/2011,0.72,14646,Netherlands
572123,144,10/21/2011,0.39,14646,Netherlands
557263,12,6/19/2011,6.35,14646,Netherlands
578140,100,11/23/2011,1.45,14646,Netherlands
544672,48,2/22/2011,0.85,14646,Netherlands
563076,100,8/11/2011,1.45,14646,Netherlands
539731,120,12/21/2010,0.42,14646,Netherlands
575508,72,11/10/2011,3.39,14646,Netherlands
572035,72,10/20/2011,0.36,14646,Netherlands
554038,2,5/20/2011,7.5,12775,Netherlands
565967,12,9/8/2011,1.95,14646,Netherlands
547365,24,3/22/2011,0.85,12775,Netherlands
563076,144,8/11/2011,0.72,14646,Netherlands
566557,2,9/13/2011,110,14646,Netherlands
554827,16,5/26/2011,6.65,14646,Netherlands
567290,48,9/19/2011,1.45,14646,Netherlands
555106,6,5/31/2011,2.1,12790,Netherlands
544480,4,2/21/2011,14.95,14646,Netherlands
541711,48,1/21/2011,0.85,14646,Netherlands
552883,288,5/12/2011,0.36,14646,Netherlands
578140,100,11/23/2011,1.45,14646,Netherlands
563076,72,8/11/2011,1.95,14646,Netherlands
544479,120,2/21/2011,0.42,14646,Netherlands
547796,48,3/25/2011,2.55,14646,Netherlands
556235,24,6/9/2011,0.85,12778,Netherlands
570191,24,10/7/2011,0.85,12778,Netherlands
558262,96,6/28/2011,1.05,14646,Netherlands
566557,200,9/13/2011,1.04,14646,Netherlands
563076,144,8/11/2011,0.65,14646,Netherlands
558262,288,6/28/2011,0.72,14646,Netherlands
539731,48,12/21/2010,3.25,14646,Netherlands
577326,2,11/18/2011,15,14646,Netherlands
575508,60,11/10/2011,2.55,14646,Netherlands
554827,200,5/26/2011,1.45,14646,Netherlands
578034,96,11/22/2011,1.45,14646,Netherlands
555589,12,6/6/2011,1.25,12802,Netherlands
546027,12,3/9/2011,0.85,12759,Netherlands
541206,72,1/14/2011,0.36,14646,Netherlands
548011,144,3/29/2011,1.65,14646,Netherlands
563076,100,8/11/2011,1.79,14646,Netherlands
567306,16,9/19/2011,1.45,12752,Norway
536532,48,12/1/2010,1.65,12433,Norway
574694,6,11/6/2011,2.1,12381,Norway
577314,2,11/18/2011,0,12444,Norway
570793,9,10/12/2011,4.95,12444,Norway
537868,48,12/8/2010,0.29,12433,Norway
574275,5,11/3/2011,2.95,12352,Norway
578811,12,11/25/2011,2.1,12438,Norway
567505,3,9/20/2011,4.95,12352,Norway
557621,12,6/21/2011,1.95,12444,Norway
560991,6,7/22/2011,2.95,12438,Norway
537868,24,12/8/2010,1.65,12433,Norway
563100,12,8/12/2011,1.25,12381,Norway
578811,24,11/25/2011,0.85,12438,Norway
566195,6,9/9/2011,2.89,12433,Norway
579692,36,11/30/2011,2.1,12433,Norway
537868,24,12/8/2010,0.42,12433,Norway
563100,6,8/12/2011,2.55,12381,Norway
557472,6,6/20/2011,8.25,12432,Norway
557621,12,6/21/2011,2.95,12444,Norway
566195,2,9/9/2011,7.5,12433,Norway
557621,2,6/21/2011,5.95,12444,Norway
557621,8,6/21/2011,4.95,12444,Norway
557621,2,6/21/2011,5.95,12444,Norway
557472,10,6/20/2011,2.08,12432,Norway
573035,12,10/27/2011,2.55,12433,Norway
537868,48,12/8/2010,0.29,12433,Norway
573035,6,10/27/2011,7.45,12433,Norway
536532,6,12/1/2010,6.75,12433,Norway
570725,1,10/12/2011,4.5,12381,Norway
579692,12,11/30/2011,1.25,12433,Norway
579692,192,11/30/2011,1.06,12433,Norway
557621,2,6/21/2011,7.95,12444,Norway
581476,32,12/9/2011,0.42,12433,Norway
563100,3,8/12/2011,7.5,12381,Norway
536532,24,12/1/2010,0.55,12433,Norway
578811,8,11/25/2011,40,12438,Norway
573035,24,10/27/2011,4.25,12433,Norway
581476,10,12/9/2011,1.25,12433,Norway
566195,12,9/9/2011,4.95,12433,Norway
573195,48,10/28/2011,4.95,12432,Norway
537868,24,12/8/2010,2.1,12433,Norway
566773,6,9/15/2011,2.95,12444,Norway
570793,8,10/12/2011,4.95,12444,Norway
563100,12,8/12/2011,1.95,12381,Norway
577314,2,11/18/2011,8.5,12444,Norway
557472,6,6/20/2011,8.25,12432,Norway
557621,12,6/21/2011,0.83,12444,Norway
557621,24,6/21/2011,1.25,12444,Norway
566195,8,9/9/2011,3.75,12433,Norway
557621,2,6/21/2011,6.75,12444,Norway
560991,24,7/22/2011,0.42,12438,Norway
573195,12,10/28/2011,0.85,12432,Norway
573035,12,10/27/2011,1.95,12433,Norway
573035,10,10/27/2011,1.25,12433,Norway
568699,4,9/28/2011,3.95,12352,Norway
536532,48,12/1/2010,0.29,12433,Norway
565124,8,9/1/2011,4.95,12436,Norway
573035,9,10/27/2011,5.95,12433,Norway
560991,16,7/22/2011,1.25,12438,Norway
563100,8,8/12/2011,1.95,12381,Norway
560991,12,7/22/2011,0.85,12438,Norway
547390,6,3/22/2011,2.95,12352,Norway
557474,96,6/20/2011,0.85,12432,Norway
579692,12,11/30/2011,1.45,12433,Norway
563100,4,8/12/2011,4.95,12381,Norway
563100,24,8/12/2011,0.55,12381,Norway
579692,48,11/30/2011,1.85,12433,Norway
537868,50,12/8/2010,1.45,12433,Norway
573200,6,10/28/2011,7.45,12432,Norway
544156,4,2/16/2011,4.25,12352,Norway
563100,12,8/12/2011,1.95,12381,Norway
581476,2,12/9/2011,8.15,12433,Norway
573195,6,10/28/2011,2.1,12432,Norway
574275,12,11/3/2011,1.45,12352,Norway
578811,12,11/25/2011,1.65,12438,Norway
562844,4,8/10/2011,4.95,12444,Norway
568699,2,9/28/2011,9.95,12352,Norway
578811,12,11/25/2011,4.15,12438,Norway
579692,48,11/30/2011,1.85,12433,Norway
537868,72,12/8/2010,1.25,12433,Norway
579692,24,11/30/2011,0.39,12433,Norway
543037,12,2/2/2011,1.45,12350,Norway
566195,6,9/9/2011,4.95,12433,Norway
557474,12,6/20/2011,1.25,12432,Norway
578811,6,11/25/2011,2.95,12438,Norway
577314,4,11/18/2011,4.25,12444,Norway
565124,24,9/1/2011,0.55,12436,Norway
568699,4,9/28/2011,4.25,12352,Norway
536532,12,12/1/2010,2.95,12433,Norway
537868,24,12/8/2010,1.65,12433,Norway
557621,2,6/21/2011,7.5,12444,Norway
579692,12,11/30/2011,3.75,12433,Norway
563100,25,8/12/2011,0.42,12381,Norway
579692,24,11/30/2011,0.42,12433,Norway
577314,12,11/18/2011,1.25,12444,Norway
536532,12,12/1/2010,2.1,12433,Norway
581476,24,12/9/2011,1.25,12433,Norway
573035,16,10/27/2011,0.42,12433,Norway
565124,9,9/1/2011,5.45,12436,Norway
C547388,-12,3/22/2011,1.49,12352,Norway
566195,48,9/9/2011,0.83,12433,Norway
568699,2,9/28/2011,4.95,12352,Norway
578811,12,11/25/2011,4.95,12438,Norway
563100,3,8/12/2011,4.95,12381,Norway
537868,8,12/8/2010,3.95,12433,Norway
537868,24,12/8/2010,0.55,12433,Norway
573035,12,10/27/2011,0.83,12433,Norway
546869,12,3/17/2011,1.25,12352,Norway
578811,12,11/25/2011,1.65,12438,Norway
563100,10,8/12/2011,2.08,12381,Norway
557472,48,6/20/2011,0.29,12432,Norway
557621,12,6/21/2011,1.65,12444,Norway
563100,2,8/12/2011,6.75,12381,Norway
557754,1,6/22/2011,700,12432,Norway
536532,12,12/1/2010,2.1,12433,Norway
547390,6,3/22/2011,2.95,12352,Norway
557621,12,6/21/2011,1.25,12444,Norway
566773,6,9/15/2011,4.95,12444,Norway
547390,12,3/22/2011,1.45,12352,Norway
537868,24,12/8/2010,1.65,12433,Norway
566195,24,9/9/2011,0.42,12433,Norway
536532,24,12/1/2010,0.42,12433,Norway
579692,16,11/30/2011,0.42,12433,Norway
573035,3,10/27/2011,4.95,12433,Norway
557621,12,6/21/2011,1.65,12444,Norway
557621,2,6/21/2011,4.95,12444,Norway
566195,6,9/9/2011,2.55,12433,Norway
567306,24,9/19/2011,1.65,12752,Norway
578811,8,11/25/2011,8.5,12438,Norway
560991,12,7/22/2011,1.25,12438,Norway
562844,6,8/10/2011,8.5,12444,Norway
581476,30,12/9/2011,1.95,12433,Norway
566773,6,9/15/2011,6.25,12444,Norway
563100,6,8/12/2011,2.95,12381,Norway
566195,16,9/9/2011,0.85,12433,Norway
567306,24,9/19/2011,1.65,12752,Norway
566195,120,9/9/2011,0.42,12433,Norway
C565050,-12,8/31/2011,1.25,12381,Norway
581476,72,12/9/2011,0.42,12433,Norway
562844,2,8/10/2011,8.5,12444,Norway
568699,3,9/28/2011,6.25,12352,Norway
557472,2,6/20/2011,65,12432,Norway
557472,36,6/20/2011,1.25,12432,Norway
577314,4,11/18/2011,3.75,12444,Norway
563100,36,8/12/2011,0.65,12381,Norway
537868,12,12/8/2010,0.42,12433,Norway
573195,6,10/28/2011,2.1,12432,Norway
573195,6,10/28/2011,3.75,12432,Norway
578811,16,11/25/2011,1.69,12438,Norway
544156,3,2/16/2011,5.95,12352,Norway
557472,8,6/20/2011,2.55,12432,Norway
536532,24,12/1/2010,0.42,12433,Norway
536532,12,12/1/2010,1.25,12433,Norway
573035,4,10/27/2011,4.95,12433,Norway
537868,8,12/8/2010,1.95,12433,Norway
536532,24,12/1/2010,0.55,12433,Norway
573035,16,10/27/2011,0.65,12433,Norway
557474,12,6/20/2011,1.25,12432,Norway
570793,4,10/12/2011,8.5,12444,Norway
578811,12,11/25/2011,1.25,12438,Norway
557621,12,6/21/2011,1.25,12444,Norway
557472,24,6/20/2011,2.95,12432,Norway
536532,8,12/1/2010,1.95,12433,Norway
562844,8,8/10/2011,1.69,12444,Norway
566195,48,9/9/2011,0.29,12433,Norway
581476,12,12/9/2011,1.45,12433,Norway
567505,3,9/20/2011,4.95,12352,Norway
574275,12,11/3/2011,1.25,12352,Norway
557621,3,6/21/2011,4.95,12444,Norway
580638,1,12/5/2011,12.75,12381,Norway
536532,12,12/1/2010,1.25,12433,Norway
536532,24,12/1/2010,1.25,12433,Norway
557621,6,6/21/2011,2.95,12444,Norway
557621,3,6/21/2011,5.95,12444,Norway
537868,24,12/8/2010,1.45,12433,Norway
544156,4,2/16/2011,4.25,12352,Norway
565124,8,9/1/2011,4.95,12436,Norway
557621,12,6/21/2011,1.25,12444,Norway
557621,4,6/21/2011,3.75,12444,Norway
566195,24,9/9/2011,0.14,12433,Norway
578811,2,11/25/2011,8.5,12438,Norway
C547388,-3,3/22/2011,4.95,12352,Norway
566195,20,9/9/2011,0.42,12433,Norway
574343,12,11/4/2011,1.25,12576,Poland
554651,12,5/25/2011,1.65,12779,Poland
554651,12,5/25/2011,3.75,12779,Poland
543411,12,2/8/2011,1.25,12576,Poland
554651,4,5/25/2011,8.5,12779,Poland
562130,12,8/3/2011,3.39,12750,Poland
557027,2,6/16/2011,6.35,12816,Poland
557027,6,6/16/2011,2.55,12816,Poland
C577395,-4,11/18/2011,1.49,12779,Poland
541267,3,1/17/2011,4.95,12779,Poland
554651,4,5/25/2011,9.95,12779,Poland
562130,2,8/3/2011,8.5,12750,Poland
565583,2,9/5/2011,7.95,12816,Poland
573999,2,11/2/2011,8.25,12779,Poland
554651,4,5/25/2011,7.95,12779,Poland
554654,2,5/25/2011,12.75,12815,Poland
554651,12,5/25/2011,1.65,12779,Poland
554654,12,5/25/2011,1.45,12815,Poland
554654,4,5/25/2011,3.75,12815,Poland
541267,2,1/17/2011,8.5,12779,Poland
559834,1,7/13/2011,9.95,12576,Poland
543411,12,2/8/2011,1.65,12576,Poland
573999,36,11/2/2011,0.39,12779,Poland
554651,8,5/25/2011,1.95,12779,Poland
554654,6,5/25/2011,2.1,12815,Poland
548909,16,4/5/2011,1.65,12779,Poland
551988,4,5/5/2011,4.95,12576,Poland
557027,6,6/16/2011,2.95,12816,Poland
554654,3,5/25/2011,4.95,12815,Poland
574343,4,11/4/2011,4.95,12576,Poland
557027,2,6/16/2011,7.65,12816,Poland
543214,10,2/4/2011,1.65,12779,Poland
551988,12,5/5/2011,1.65,12576,Poland
565583,5,9/5/2011,2.1,12816,Poland
548909,24,4/5/2011,0.85,12779,Poland
536971,4,12/3/2010,8.5,12779,Poland
560119,6,7/15/2011,4.25,12815,Poland
574343,24,11/4/2011,0.42,12576,Poland
554651,12,5/25/2011,0.83,12779,Poland
548909,24,4/5/2011,1.25,12779,Poland
548909,24,4/5/2011,1.49,12779,Poland
536971,24,12/3/2010,1.49,12779,Poland
559834,1,7/13/2011,14.95,12576,Poland
562130,6,8/3/2011,4.15,12750,Poland
543411,12,2/8/2011,0.85,12576,Poland
559834,4,7/13/2011,4.95,12576,Poland
573999,12,11/2/2011,1.45,12779,Poland
565583,12,9/5/2011,1.25,12816,Poland
548909,6,4/5/2011,3.75,12779,Poland
543214,24,2/4/2011,4.25,12779,Poland
565470,24,9/5/2011,0.75,12576,Poland
557027,6,6/16/2011,2.95,12816,Poland
565470,12,9/5/2011,1.25,12576,Poland
548909,72,4/5/2011,1.06,12779,Poland
546642,24,3/15/2011,1.25,12779,Poland
559834,12,7/13/2011,1.65,12576,Poland
543411,12,2/8/2011,0.65,12576,Poland
574343,4,11/4/2011,3.75,12576,Poland
574343,12,11/4/2011,0.55,12576,Poland
543411,12,2/8/2011,0.95,12576,Poland
573999,4,11/2/2011,8.5,12779,Poland
573999,48,11/2/2011,1.25,12779,Poland
574343,12,11/4/2011,0.83,12576,Poland
562130,25,8/3/2011,0.42,12750,Poland
557027,1,6/16/2011,39.95,12816,Poland
C547187,-6,3/21/2011,1.49,12779,Poland
548909,8,4/5/2011,4.95,12779,Poland
541267,3,1/17/2011,12.75,12779,Poland
546642,2,3/15/2011,9.95,12779,Poland
554651,10,5/25/2011,2.08,12779,Poland
536971,12,12/3/2010,1.45,12779,Poland
554654,3,5/25/2011,5.95,12815,Poland
574343,12,11/4/2011,1.65,12576,Poland
573999,48,11/2/2011,0.39,12779,Poland
573999,12,11/2/2011,0.83,12779,Poland
548909,24,4/5/2011,0.85,12779,Poland
560119,12,7/15/2011,1.45,12815,Poland
560119,6,7/15/2011,3.25,12815,Poland
565583,2,9/5/2011,7.65,12816,Poland
543411,10,2/8/2011,1.25,12576,Poland
551988,10,5/5/2011,1.25,12576,Poland
565470,12,9/5/2011,1.69,12576,Poland
548909,4,4/5/2011,8.5,12779,Poland
565583,3,9/5/2011,5.95,12816,Poland
554654,12,5/25/2011,0.85,12815,Poland
541267,20,1/17/2011,1.25,12779,Poland
541267,24,1/17/2011,1.95,12779,Poland
573999,2,11/2/2011,9.95,12779,Poland
554654,6,5/25/2011,3.25,12815,Poland
573999,18,11/2/2011,2.55,12779,Poland
574343,12,11/4/2011,1.25,12576,Poland
574343,12,11/4/2011,1.25,12576,Poland
573999,48,11/2/2011,0.19,12779,Poland
565470,12,9/5/2011,0.83,12576,Poland
554654,2,5/25/2011,12.75,12815,Poland
560119,6,7/15/2011,4.95,12815,Poland
541267,20,1/17/2011,0.42,12779,Poland
559834,12,7/13/2011,0.85,12576,Poland
548909,24,4/5/2011,0.85,12779,Poland
573999,36,11/2/2011,0.39,12779,Poland
541267,10,1/17/2011,1.25,12779,Poland
554654,6,5/25/2011,2.1,12815,Poland
573999,10,11/2/2011,2.08,12779,Poland
541267,2,1/17/2011,8.5,12779,Poland
573999,48,11/2/2011,1.25,12779,Poland
562130,2,8/3/2011,11.95,12750,Poland
557027,10,6/16/2011,1.65,12816,Poland
565470,12,9/5/2011,1.45,12576,Poland
574343,24,11/4/2011,0.39,12576,Poland
554654,6,5/25/2011,4.25,12815,Poland
543411,12,2/8/2011,1.25,12576,Poland
554651,24,5/25/2011,1.25,12779,Poland
554651,2,5/25/2011,5.75,12779,Poland
541267,12,1/17/2011,1.65,12779,Poland
536971,12,12/3/2010,1.45,12779,Poland
565470,1,9/5/2011,21.95,12576,Poland
562130,4,8/3/2011,3.75,12750,Poland
548909,24,4/5/2011,1.65,12779,Poland
541267,12,1/17/2011,1.45,12779,Poland
541267,36,1/17/2011,0.42,12779,Poland
573999,4,11/2/2011,3.75,12779,Poland
573999,12,11/2/2011,0.85,12779,Poland
543411,12,2/8/2011,0.65,12576,Poland
560119,12,7/15/2011,1.45,12815,Poland
541267,2,1/17/2011,8.5,12779,Poland
574343,6,11/4/2011,2.95,12576,Poland
565470,12,9/5/2011,1.25,12576,Poland
548909,12,4/5/2011,1.45,12779,Poland
554654,12,5/25/2011,0.83,12815,Poland
573999,2,11/2/2011,8.5,12779,Poland
554654,12,5/25/2011,1.25,12815,Poland
C555244,-1,6/1/2011,9.95,12779,Poland
562130,2,8/3/2011,8.5,12750,Poland
557027,2,6/16/2011,4.95,12816,Poland
548909,6,4/5/2011,2.95,12779,Poland
546642,4,3/15/2011,8.5,12779,Poland
C561104,-3,7/25/2011,2.95,12576,Poland
548909,2,4/5/2011,7.95,12779,Poland
565583,2,9/5/2011,8.25,12816,Poland
548909,12,4/5/2011,1.45,12779,Poland
557027,12,6/16/2011,0.85,12816,Poland
546642,24,3/15/2011,1.49,12779,Poland
541267,16,1/17/2011,0.75,12779,Poland
543214,2,2/4/2011,8.5,12779,Poland
554654,12,5/25/2011,1.45,12815,Poland
554651,3,5/25/2011,4.95,12779,Poland
546642,12,3/15/2011,2.95,12779,Poland
573999,2,11/2/2011,8.5,12779,Poland
562130,6,8/3/2011,4.15,12750,Poland
554651,24,5/25/2011,0.85,12779,Poland
554654,6,5/25/2011,4.25,12815,Poland
557027,2,6/16/2011,40,12816,Poland
548909,48,4/5/2011,1.25,12779,Poland
573999,12,11/2/2011,1.49,12779,Poland
565583,2,9/5/2011,8.5,12816,Poland
573999,2,11/2/2011,9.95,12779,Poland
554654,20,5/25/2011,0.42,12815,Poland
573999,12,11/2/2011,1.49,12779,Poland
574343,12,11/4/2011,2.1,12576,Poland
562130,25,8/3/2011,0.42,12750,Poland
C555244,-4,6/1/2011,9.95,12779,Poland
562130,4,8/3/2011,3.75,12750,Poland
554651,12,5/25/2011,1.45,12779,Poland
543214,2,2/4/2011,7.95,12779,Poland
573999,6,11/2/2011,2.95,12779,Poland
573999,12,11/2/2011,1.65,12779,Poland
557027,6,6/16/2011,4.25,12816,Poland
554651,48,5/25/2011,1.45,12779,Poland
565470,12,9/5/2011,1.25,12576,Poland
562130,25,8/3/2011,0.42,12750,Poland
554651,12,5/25/2011,1.65,12779,Poland
574343,4,11/4/2011,3.95,12576,Poland
574343,6,11/4/2011,2.95,12576,Poland
573999,12,11/2/2011,1.45,12779,Poland
574343,6,11/4/2011,2.1,12576,Poland
554654,4,5/25/2011,3.95,12815,Poland
