,InvoiceNo,Quantity,InvoiceDate,Price,CustomerID,Country
2972,542276,4,1/27/2011,12.75,12764,Lebanon
2973,542276,15,1/27/2011,4.65,12764,Lebanon
2974,542276,6,1/27/2011,5.95,12764,Lebanon
2975,542276,6,1/27/2011,2.95,12764,Lebanon
2976,542276,24,1/27/2011,0.55,12764,Lebanon
2977,542276,4,1/27/2011,14.95,12764,Lebanon
2978,542276,12,1/27/2011,2.55,12764,Lebanon
2979,542276,6,1/27/2011,2.55,12764,Lebanon
2980,542276,2,1/27/2011,8.5,12764,Lebanon
2981,542276,10,1/27/2011,1.65,12764,Lebanon
2982,542276,8,1/27/2011,4.95,12764,Lebanon
2983,542276,3,1/27/2011,6.45,12764,Lebanon
2984,542276,6,1/27/2011,3.75,12764,Lebanon
2985,542276,12,1/27/2011,1.45,12764,Lebanon
2986,542276,8,1/27/2011,12.75,12764,Lebanon
2987,542276,8,1/27/2011,3.95,12764,Lebanon
2988,542276,12,1/27/2011,1.45,12764,Lebanon
2989,542276,6,1/27/2011,8.5,12764,Lebanon
2990,542276,12,1/27/2011,12.75,12764,Lebanon
2991,542276,6,1/27/2011,2.55,12764,Lebanon
2992,542276,4,1/27/2011,9.95,12764,Lebanon
2993,542276,4,1/27/2011,9.95,12764,Lebanon
2994,542276,12,1/27/2011,1.69,12764,Lebanon
2995,542276,12,1/27/2011,5.95,12764,Lebanon
2996,542276,12,1/27/2011,3.25,12764,Lebanon
2997,542276,12,1/27/2011,2.1,12764,Lebanon
2998,542276,12,1/27/2011,1.25,12764,Lebanon
2999,542276,12,1/27/2011,0.85,12764,Lebanon
3000,542276,6,1/27/2011,2.55,12764,Lebanon
3001,542276,12,1/27/2011,1.25,12764,Lebanon
3002,542276,12,1/27/2011,6.75,12764,Lebanon
3003,542276,2,1/27/2011,6.35,12764,Lebanon
3004,542276,12,1/27/2011,2.95,12764,Lebanon
3005,542276,6,1/27/2011,2.95,12764,Lebanon
3006,542276,4,1/27/2011,8.5,12764,Lebanon
3007,542276,6,1/27/2011,2.1,12764,Lebanon
3008,542276,12,1/27/2011,3.95,12764,Lebanon
3009,542276,8,1/27/2011,12.75,12764,Lebanon
3010,537086,48,12/5/2010,2.55,15332,Lithuania
3011,537081,18,12/5/2010,2.55,15332,Lithuania
3012,537081,24,12/5/2010,1.65,15332,Lithuania
3013,537081,16,12/5/2010,4.25,15332,Lithuania
3014,537081,24,12/5/2010,1.65,15332,Lithuania
3015,537086,12,12/5/2010,3.75,15332,Lithuania
3016,537081,16,12/5/2010,3.75,15332,Lithuania
3017,537081,36,12/5/2010,1.65,15332,Lithuania
3018,537081,8,12/5/2010,1.65,15332,Lithuania
3019,537081,12,12/5/2010,1.65,15332,Lithuania
3020,537081,36,12/5/2010,1.25,15332,Lithuania
3021,537090,12,12/5/2010,1.25,15332,Lithuania
3022,537081,12,12/5/2010,1.25,15332,Lithuania
3023,537081,12,12/5/2010,5.95,15332,Lithuania
3024,537081,12,12/5/2010,1.65,15332,Lithuania
3025,537086,8,12/5/2010,3.75,15332,Lithuania
3026,537081,6,12/5/2010,3.25,15332,Lithuania
3027,537081,36,12/5/2010,1.65,15332,Lithuania
3028,537081,36,12/5/2010,1.25,15332,Lithuania
3029,537081,12,12/5/2010,5.95,15332,Lithuania
3030,537086,24,12/5/2010,1.65,15332,Lithuania
3031,537081,12,12/5/2010,5.95,15332,Lithuania
3032,537086,16,12/5/2010,1.65,15332,Lithuania
3033,537081,16,12/5/2010,3.75,15332,Lithuania
3034,537086,24,12/5/2010,1.65,15332,Lithuania
3035,537081,12,12/5/2010,2.95,15332,Lithuania
3036,537081,16,12/5/2010,3.75,15332,Lithuania
3037,537081,24,12/5/2010,3.39,15332,Lithuania
3038,537086,20,12/5/2010,3.75,15332,Lithuania
3039,537081,6,12/5/2010,3.25,15332,Lithuania
3040,537081,16,12/5/2010,3.75,15332,Lithuania
3041,537827,30,12/8/2010,2.1,15332,Lithuania
3042,537081,6,12/5/2010,3.25,15332,Lithuania
3043,537081,18,12/5/2010,2.55,15332,Lithuania
3044,537086,16,12/5/2010,3.75,15332,Lithuania
3045,555931,6,6/8/2011,2.95,17828,Malta
3046,576897,45,11/17/2011,1.45,17828,Malta
3047,563353,12,8/15/2011,0.42,15480,Malta
3048,563353,4,8/15/2011,4.15,15480,Malta
3049,C557054,-1,6/16/2011,4.25,17828,Malta
3050,563936,8,8/22/2011,2.95,17828,Malta
3051,563353,25,8/15/2011,0.42,15480,Malta
3052,C579929,-1,12/1/2011,1.06,17828,Malta
3053,576897,24,11/17/2011,1.25,17828,Malta
3054,563353,2,8/15/2011,5.95,15480,Malta
3055,C557054,-2,6/16/2011,4.25,17828,Malta
3056,555931,6,6/8/2011,0.85,17828,Malta
3057,555931,3,6/8/2011,5.95,17828,Malta
3058,563936,1,8/22/2011,40.0,17828,Malta
3059,555931,12,6/8/2011,1.49,17828,Malta
3060,563936,18,8/22/2011,1.45,17828,Malta
3061,555931,12,6/8/2011,1.45,17828,Malta
3062,C578274,-1,11/23/2011,1.06,17828,Malta
3063,555931,12,6/8/2011,2.1,17828,Malta
3064,555931,24,6/8/2011,1.25,17828,Malta
3065,555931,6,6/8/2011,2.1,17828,Malta
3066,563936,6,8/22/2011,2.95,17828,Malta
3067,576897,7,11/17/2011,65.0,17828,Malta
3068,563353,4,8/15/2011,3.75,15480,Malta
3069,555931,3,6/8/2011,4.95,17828,Malta
3070,563353,2,8/15/2011,7.95,15480,Malta
3071,563353,12,8/15/2011,0.42,15480,Malta
3072,563353,12,8/15/2011,0.42,15480,Malta
3073,555931,4,6/8/2011,3.75,17828,Malta
3074,555931,6,6/8/2011,1.25,17828,Malta
3075,555931,12,6/8/2011,1.65,17828,Malta
3076,555931,12,6/8/2011,1.25,17828,Malta
3077,555931,6,6/8/2011,1.65,17828,Malta
3078,563936,4,8/22/2011,4.25,17828,Malta
3079,576897,12,11/17/2011,1.65,17828,Malta
3080,563353,4,8/15/2011,9.95,15480,Malta
3081,555931,2,6/8/2011,9.95,17828,Malta
3082,563353,12,8/15/2011,1.45,15480,Malta
3083,555931,6,6/8/2011,2.55,17828,Malta
3084,563353,4,8/15/2011,8.5,15480,Malta
3085,563353,4,8/15/2011,3.95,15480,Malta
3086,576897,2,11/17/2011,9.95,17828,Malta
3087,555931,6,6/8/2011,2.55,17828,Malta
3088,563353,8,8/15/2011,1.25,15480,Malta
3089,563353,3,8/15/2011,4.95,15480,Malta
3090,555931,24,6/8/2011,0.29,17828,Malta
3091,555931,12,6/8/2011,1.25,17828,Malta
3092,563353,3,8/15/2011,4.95,15480,Malta
3093,555931,10,6/8/2011,1.25,17828,Malta
3094,563353,12,8/15/2011,1.25,15480,Malta
3095,555931,12,6/8/2011,1.65,17828,Malta
3096,563353,4,8/15/2011,4.15,15480,Malta
3097,C579929,-1,12/1/2011,4.25,17828,Malta
3098,563353,6,8/15/2011,2.95,15480,Malta
3099,555931,4,6/8/2011,4.25,17828,Malta
3100,563353,4,8/15/2011,4.25,15480,Malta
3101,563936,12,8/22/2011,1.45,17828,Malta
3102,555931,4,6/8/2011,4.25,17828,Malta
3103,563353,12,8/15/2011,1.65,15480,Malta
3104,555931,2,6/8/2011,9.95,17828,Malta
3105,555931,4,6/8/2011,4.95,17828,Malta
3106,563353,12,8/15/2011,0.19,15480,Malta
3107,555931,8,6/8/2011,1.45,17828,Malta
3108,563353,8,8/15/2011,1.25,15480,Malta
3109,555931,4,6/8/2011,4.25,17828,Malta
3110,555931,4,6/8/2011,40.0,17828,Malta
3111,C578274,-3,11/23/2011,1.45,17828,Malta
3112,C578274,-1,11/23/2011,1.25,17828,Malta
3113,576897,2,11/17/2011,9.95,17828,Malta
3114,555931,18,6/8/2011,1.45,17828,Malta
3115,555931,2,6/8/2011,2.95,17828,Malta
3116,563353,2,8/15/2011,15.95,15480,Malta
3117,555931,12,6/8/2011,1.25,17828,Malta
3118,555931,2,6/8/2011,6.95,17828,Malta
3119,555931,24,6/8/2011,0.29,17828,Malta
3120,563353,6,8/15/2011,2.95,15480,Malta
3121,576897,12,11/17/2011,1.06,17828,Malta
3122,555931,4,6/8/2011,4.25,17828,Malta
3123,C578274,-2,11/23/2011,9.95,17828,Malta
3124,576897,2,11/17/2011,9.95,17828,Malta
3125,563936,12,8/22/2011,1.45,17828,Malta
3126,563353,6,8/15/2011,2.95,15480,Malta
3127,563353,12,8/15/2011,1.65,15480,Malta
3128,563353,8,8/15/2011,1.25,15480,Malta
3129,557668,24,6/22/2011,1.25,17828,Malta
3130,C576898,-2,11/17/2011,65.0,17828,Malta
3131,563353,6,8/15/2011,2.95,15480,Malta
3132,C579929,-1,12/1/2011,1.25,17828,Malta
3133,563353,2,8/15/2011,7.95,15480,Malta
3134,563936,2,8/22/2011,9.95,17828,Malta
3135,555931,4,6/8/2011,1.25,17828,Malta
3136,563353,4,8/15/2011,4.15,15480,Malta
3137,563353,2,8/15/2011,9.95,15480,Malta
3138,563353,12,8/15/2011,1.65,15480,Malta
3139,563353,7,8/15/2011,12.75,15480,Malta
3140,576897,4,11/17/2011,9.95,17828,Malta
3141,563353,4,8/15/2011,4.15,15480,Malta
3142,563353,3,8/15/2011,4.95,15480,Malta
3143,555931,12,6/8/2011,1.25,17828,Malta
3144,C578274,-1,11/23/2011,4.25,17828,Malta
3145,563353,8,8/15/2011,9.95,15480,Malta
3146,563353,3,8/15/2011,4.95,15480,Malta
3147,C579929,-2,12/1/2011,9.95,17828,Malta
3148,555931,24,6/8/2011,0.29,17828,Malta
3149,555931,12,6/8/2011,1.25,17828,Malta
3150,576897,48,11/17/2011,0.39,17828,Malta
3151,555931,6,6/8/2011,2.95,17828,Malta
3152,563353,6,8/15/2011,2.95,15480,Malta
3153,555931,6,6/8/2011,2.55,17828,Malta
3154,555931,6,6/8/2011,2.95,17828,Malta
3155,555931,6,6/8/2011,3.25,17828,Malta
3156,C564751,-1,8/30/2011,9.95,17828,Malta
3157,563936,12,8/22/2011,1.45,17828,Malta
3158,563353,8,8/15/2011,4.15,15480,Malta
3159,576897,24,11/17/2011,1.06,17828,Malta
3160,563353,3,8/15/2011,4.95,15480,Malta
3161,563353,8,8/15/2011,1.25,15480,Malta
3162,563353,8,8/15/2011,4.95,15480,Malta
3163,C579929,-3,12/1/2011,1.45,17828,Malta
3164,555931,12,6/8/2011,1.95,17828,Malta
3165,563353,4,8/15/2011,4.95,15480,Malta
3166,563353,6,8/15/2011,4.25,15480,Malta
3167,576897,4,11/17/2011,4.25,17828,Malta
3168,555931,2,6/8/2011,9.95,17828,Malta
3169,563936,4,8/22/2011,4.25,17828,Malta
3170,563353,6,8/15/2011,2.1,15480,Malta
3171,C564751,-4,8/30/2011,1.45,17828,Malta
3172,554038,12,5/20/2011,1.65,12775,Netherlands
3173,566557,72,9/13/2011,1.06,14646,Netherlands
3174,541206,64,1/14/2011,2.1,14646,Netherlands
3175,563076,200,8/11/2011,0.72,14646,Netherlands
3176,539731,100,12/21/2010,1.25,14646,Netherlands
3177,567290,240,9/19/2011,0.36,14646,Netherlands
3178,572035,64,10/20/2011,1.65,14646,Netherlands
3179,548011,32,3/29/2011,10.95,14646,Netherlands
3180,552883,100,5/12/2011,1.45,14646,Netherlands
3181,557328,1,6/20/2011,1.65,14646,Netherlands
3182,544672,48,2/22/2011,1.45,14646,Netherlands
3183,C563593,-1,8/18/2011,206.4,14646,Netherlands
3184,573002,144,10/27/2011,0.85,14646,Netherlands
3185,557263,72,6/19/2011,2.1,14646,Netherlands
3186,572051,72,10/20/2011,3.29,14646,Netherlands
3187,560710,1,7/20/2011,1.25,14646,Netherlands
3188,548970,100,4/5/2011,1.65,14646,Netherlands
3189,575508,240,11/10/2011,1.04,14646,Netherlands
3190,562789,96,8/9/2011,1.25,14646,Netherlands
3191,575709,32,11/10/2011,4.15,14646,Netherlands
3192,574059,1,11/2/2011,3.75,14646,Netherlands
3193,547365,12,3/22/2011,0.85,12775,Netherlands
3194,567290,48,9/19/2011,3.29,14646,Netherlands
3195,564650,48,8/26/2011,3.25,14646,Netherlands
3196,555164,240,6/1/2011,2.55,14646,Netherlands
3197,541711,18,1/21/2011,3.35,14646,Netherlands
3198,541711,72,1/21/2011,0.85,14646,Netherlands
3199,555164,192,6/1/2011,1.65,14646,Netherlands
3200,541711,24,1/21/2011,1.25,14646,Netherlands
3201,578143,192,11/23/2011,2.55,14646,Netherlands
3202,563165,100,8/12/2011,0.72,14646,Netherlands
3203,544672,30,2/22/2011,1.65,14646,Netherlands
3204,567280,288,9/19/2011,1.45,14646,Netherlands
3205,566557,120,9/13/2011,0.42,14646,Netherlands
3206,541711,288,1/21/2011,0.36,14646,Netherlands
3207,541711,18,1/21/2011,2.55,14646,Netherlands
3208,552883,288,5/12/2011,1.06,14646,Netherlands
3209,581175,1440,12/7/2011,1.79,14646,Netherlands
3210,566557,144,9/13/2011,1.65,14646,Netherlands
3211,573002,240,10/27/2011,0.36,14646,Netherlands
3212,558262,144,6/28/2011,1.06,14646,Netherlands
3213,544672,24,2/22/2011,1.25,14646,Netherlands
3214,548011,120,3/29/2011,2.1,14646,Netherlands
3215,557328,1,6/20/2011,2.08,14646,Netherlands
3216,544480,100,2/21/2011,2.75,14646,Netherlands
3217,578082,12,11/22/2011,0.95,12775,Netherlands
3218,567280,24,9/19/2011,2.55,14646,Netherlands
3219,560710,1,7/20/2011,1.45,14646,Netherlands
3220,548011,192,3/29/2011,0.72,14646,Netherlands
3221,C556117,-12,6/9/2011,1.25,12802,Netherlands
3222,544479,120,2/21/2011,1.06,14646,Netherlands
3223,572035,12,10/20/2011,7.95,14646,Netherlands
3224,558262,300,6/28/2011,0.72,14646,Netherlands
3225,558262,72,6/28/2011,0.36,14646,Netherlands
3226,541570,384,1/19/2011,1.45,14646,Netherlands
3227,557525,20,6/21/2011,0.85,12759,Netherlands
3228,557328,1,6/20/2011,2.55,14646,Netherlands
3229,562789,12,8/9/2011,5.39,14646,Netherlands
3230,581175,96,12/7/2011,0.39,14646,Netherlands
3231,575510,24,11/10/2011,9.95,14646,Netherlands
3232,566557,48,9/13/2011,4.25,14646,Netherlands
3233,557263,100,6/19/2011,1.45,14646,Netherlands
3234,541711,96,1/21/2011,1.45,14646,Netherlands
3235,558262,100,6/28/2011,0.72,14646,Netherlands
3236,544480,64,2/21/2011,2.1,14646,Netherlands
3237,565967,24,9/8/2011,0.55,14646,Netherlands
3238,578143,384,11/23/2011,0.55,14646,Netherlands
3239,562789,144,8/9/2011,0.36,14646,Netherlands
3240,554827,48,5/26/2011,1.45,14646,Netherlands
3241,546027,12,3/9/2011,1.25,12759,Netherlands
3242,542720,12,1/31/2011,0.42,12778,Netherlands
3243,548011,128,3/29/2011,1.65,14646,Netherlands
3244,573002,40,10/27/2011,1.85,14646,Netherlands
3245,541711,120,1/21/2011,0.42,14646,Netherlands
3246,567290,128,9/19/2011,0.72,14646,Netherlands
3247,563076,100,8/11/2011,1.79,14646,Netherlands
3248,554827,96,5/26/2011,3.29,14646,Netherlands
3249,581175,48,12/7/2011,1.45,14646,Netherlands
3250,557525,12,6/21/2011,1.45,12759,Netherlands
3251,539731,144,12/21/2010,1.25,14646,Netherlands
3252,541206,144,1/14/2011,1.45,14646,Netherlands
3253,555160,60,6/1/2011,2.25,14646,Netherlands
3254,554827,100,5/26/2011,1.45,14646,Netherlands
3255,563076,50,8/11/2011,1.65,14646,Netherlands
3256,578140,16,11/23/2011,4.95,14646,Netherlands
3257,567280,36,9/19/2011,4.15,14646,Netherlands
3258,573002,144,10/27/2011,3.29,14646,Netherlands
3259,557328,1,6/20/2011,0.85,14646,Netherlands
3260,572233,288,10/21/2011,1.06,14646,Netherlands
3261,578140,96,11/23/2011,1.45,14646,Netherlands
3262,555003,12,5/31/2011,1.65,12787,Netherlands
3263,557525,12,6/21/2011,1.95,12759,Netherlands
3264,541711,96,1/21/2011,0.64,14646,Netherlands
3265,552883,6,5/12/2011,14.95,14646,Netherlands
3266,544480,72,2/21/2011,2.75,14646,Netherlands
3267,554642,960,5/25/2011,1.45,14646,Netherlands
3268,555589,12,6/6/2011,0.42,12802,Netherlands
3269,558262,96,6/28/2011,1.45,14646,Netherlands
3270,548211,144,3/30/2011,1.25,14646,Netherlands
3271,574056,48,11/2/2011,2.55,14646,Netherlands
3272,546027,24,3/9/2011,1.25,12759,Netherlands
3273,558311,12,6/28/2011,7.65,14646,Netherlands
3274,574056,100,11/2/2011,1.45,14646,Netherlands
3275,552845,48,5/11/2011,2.55,14646,Netherlands
3276,566557,96,9/13/2011,1.65,14646,Netherlands
3277,567280,40,9/19/2011,1.25,14646,Netherlands
3278,541206,12,1/14/2011,8.95,14646,Netherlands
3279,558262,200,6/28/2011,1.45,14646,Netherlands
3280,572035,120,10/20/2011,0.42,14646,Netherlands
3281,548011,12,3/29/2011,8.5,14646,Netherlands
3282,541711,50,1/21/2011,1.65,14646,Netherlands
3283,552883,144,5/12/2011,0.39,14646,Netherlands
3284,578140,50,11/23/2011,1.65,14646,Netherlands
3285,558262,100,6/28/2011,0.72,14646,Netherlands
3286,548970,100,4/5/2011,1.65,14646,Netherlands
3287,572035,40,10/20/2011,1.85,14646,Netherlands
3288,555589,12,6/6/2011,1.95,12802,Netherlands
3289,564650,12,8/26/2011,7.65,14646,Netherlands
3290,557263,72,6/19/2011,0.36,14646,Netherlands
3291,554827,48,5/26/2011,1.45,14646,Netherlands
3292,564650,48,8/26/2011,4.15,14646,Netherlands
3293,563076,50,8/11/2011,4.15,14646,Netherlands
3294,572035,96,10/20/2011,0.72,14646,Netherlands
3295,541711,12,1/21/2011,3.35,14646,Netherlands
3296,569719,64,10/6/2011,1.65,14646,Netherlands
3297,575508,72,11/10/2011,3.75,14646,Netherlands
3298,555589,12,6/6/2011,1.65,12802,Netherlands
3299,567280,120,9/19/2011,0.42,14646,Netherlands
3300,557328,1,6/20/2011,2.08,14646,Netherlands
3301,541570,144,1/19/2011,1.06,14646,Netherlands
3302,541711,12,1/21/2011,2.95,14646,Netherlands
3303,562789,100,8/9/2011,1.45,14646,Netherlands
3304,552883,432,5/12/2011,0.36,14646,Netherlands
3305,548011,144,3/29/2011,2.55,14646,Netherlands
3306,562789,48,8/9/2011,1.25,14646,Netherlands
3307,555589,12,6/6/2011,0.42,12802,Netherlands
3308,563076,216,8/11/2011,1.06,14646,Netherlands
3309,572035,48,10/20/2011,2.49,14646,Netherlands
3310,572035,60,10/20/2011,0.65,14646,Netherlands
3311,575508,144,11/10/2011,1.25,14646,Netherlands
3312,541711,18,1/21/2011,2.1,14646,Netherlands
3313,558262,24,6/28/2011,2.55,14646,Netherlands
3314,557328,1,6/20/2011,4.95,14646,Netherlands
3315,557525,1,6/21/2011,16.95,12759,Netherlands
3316,552883,96,5/12/2011,0.72,14646,Netherlands
3317,572123,144,10/21/2011,0.39,14646,Netherlands
3318,557263,12,6/19/2011,6.35,14646,Netherlands
3319,578140,100,11/23/2011,1.45,14646,Netherlands
3320,544672,48,2/22/2011,0.85,14646,Netherlands
3321,563076,100,8/11/2011,1.45,14646,Netherlands
3322,539731,120,12/21/2010,0.42,14646,Netherlands
3323,575508,72,11/10/2011,3.39,14646,Netherlands
3324,572035,72,10/20/2011,0.36,14646,Netherlands
3325,554038,2,5/20/2011,7.5,12775,Netherlands
3326,565967,12,9/8/2011,1.95,14646,Netherlands
3327,547365,24,3/22/2011,0.85,12775,Netherlands
3328,563076,144,8/11/2011,0.72,14646,Netherlands
3329,566557,2,9/13/2011,110.0,14646,Netherlands
3330,554827,16,5/26/2011,6.65,14646,Netherlands
3331,567290,48,9/19/2011,1.45,14646,Netherlands
3332,555106,6,5/31/2011,2.1,12790,Netherlands
3333,544480,4,2/21/2011,14.95,14646,Netherlands
3334,541711,48,1/21/2011,0.85,14646,Netherlands
3335,552883,288,5/12/2011,0.36,14646,Netherlands
3336,578140,100,11/23/2011,1.45,14646,Netherlands
3337,563076,72,8/11/2011,1.95,14646,Netherlands
3338,544479,120,2/21/2011,0.42,14646,Netherlands
3339,547796,48,3/25/2011,2.55,14646,Netherlands
3340,556235,24,6/9/2011,0.85,12778,Netherlands
3341,570191,24,10/7/2011,0.85,12778,Netherlands
3342,558262,96,6/28/2011,1.05,14646,Netherlands
3343,566557,200,9/13/2011,1.04,14646,Netherlands
3344,563076,144,8/11/2011,0.65,14646,Netherlands
3345,558262,288,6/28/2011,0.72,14646,Netherlands
3346,539731,48,12/21/2010,3.25,14646,Netherlands
3347,577326,2,11/18/2011,15.0,14646,Netherlands
3348,575508,60,11/10/2011,2.55,14646,Netherlands
3349,554827,200,5/26/2011,1.45,14646,Netherlands
3350,578034,96,11/22/2011,1.45,14646,Netherlands
3351,555589,12,6/6/2011,1.25,12802,Netherlands
3352,546027,12,3/9/2011,0.85,12759,Netherlands
3353,541206,72,1/14/2011,0.36,14646,Netherlands
3354,548011,144,3/29/2011,1.65,14646,Netherlands
3355,563076,100,8/11/2011,1.79,14646,Netherlands
3356,567306,16,9/19/2011,1.45,12752,Norway
3357,536532,48,12/1/2010,1.65,12433,Norway
3358,574694,6,11/6/2011,2.1,12381,Norway
3359,577314,2,11/18/2011,0.0,12444,Norway
3360,570793,9,10/12/2011,4.95,12444,Norway
3361,537868,48,12/8/2010,0.29,12433,Norway
3362,574275,5,11/3/2011,2.95,12352,Norway
3363,578811,12,11/25/2011,2.1,12438,Norway
3364,567505,3,9/20/2011,4.95,12352,Norway
3365,557621,12,6/21/2011,1.95,12444,Norway
3366,560991,6,7/22/2011,2.95,12438,Norway
3367,537868,24,12/8/2010,1.65,12433,Norway
3368,563100,12,8/12/2011,1.25,12381,Norway
3369,578811,24,11/25/2011,0.85,12438,Norway
3370,566195,6,9/9/2011,2.89,12433,Norway
3371,579692,36,11/30/2011,2.1,12433,Norway
3372,537868,24,12/8/2010,0.42,12433,Norway
3373,563100,6,8/12/2011,2.55,12381,Norway
3374,557472,6,6/20/2011,8.25,12432,Norway
3375,557621,12,6/21/2011,2.95,12444,Norway
3376,566195,2,9/9/2011,7.5,12433,Norway
3377,557621,2,6/21/2011,5.95,12444,Norway
3378,557621,8,6/21/2011,4.95,12444,Norway
3379,557621,2,6/21/2011,5.95,12444,Norway
3380,557472,10,6/20/2011,2.08,12432,Norway
3381,573035,12,10/27/2011,2.55,12433,Norway
3382,537868,48,12/8/2010,0.29,12433,Norway
3383,573035,6,10/27/2011,7.45,12433,Norway
3384,536532,6,12/1/2010,6.75,12433,Norway
3385,570725,1,10/12/2011,4.5,12381,Norway
3386,579692,12,11/30/2011,1.25,12433,Norway
3387,579692,192,11/30/2011,1.06,12433,Norway
3388,557621,2,6/21/2011,7.95,12444,Norway
3389,581476,32,12/9/2011,0.42,12433,Norway
3390,563100,3,8/12/2011,7.5,12381,Norway
3391,536532,24,12/1/2010,0.55,12433,Norway
3392,578811,8,11/25/2011,40.0,12438,Norway
3393,573035,24,10/27/2011,4.25,12433,Norway
3394,581476,10,12/9/2011,1.25,12433,Norway
3395,566195,12,9/9/2011,4.95,12433,Norway
3396,573195,48,10/28/2011,4.95,12432,Norway
3397,537868,24,12/8/2010,2.1,12433,Norway
3398,566773,6,9/15/2011,2.95,12444,Norway
3399,570793,8,10/12/2011,4.95,12444,Norway
3400,563100,12,8/12/2011,1.95,12381,Norway
3401,577314,2,11/18/2011,8.5,12444,Norway
3402,557472,6,6/20/2011,8.25,12432,Norway
3403,557621,12,6/21/2011,0.83,12444,Norway
3404,557621,24,6/21/2011,1.25,12444,Norway
3405,566195,8,9/9/2011,3.75,12433,Norway
3406,557621,2,6/21/2011,6.75,12444,Norway
3407,560991,24,7/22/2011,0.42,12438,Norway
3408,573195,12,10/28/2011,0.85,12432,Norway
3409,573035,12,10/27/2011,1.95,12433,Norway
3410,573035,10,10/27/2011,1.25,12433,Norway
3411,568699,4,9/28/2011,3.95,12352,Norway
3412,536532,48,12/1/2010,0.29,12433,Norway
3413,565124,8,9/1/2011,4.95,12436,Norway
3414,573035,9,10/27/2011,5.95,12433,Norway
3415,560991,16,7/22/2011,1.25,12438,Norway
3416,563100,8,8/12/2011,1.95,12381,Norway
3417,560991,12,7/22/2011,0.85,12438,Norway
3418,547390,6,3/22/2011,2.95,12352,Norway
3419,557474,96,6/20/2011,0.85,12432,Norway
3420,579692,12,11/30/2011,1.45,12433,Norway
3421,563100,4,8/12/2011,4.95,12381,Norway
3422,563100,24,8/12/2011,0.55,12381,Norway
3423,579692,48,11/30/2011,1.85,12433,Norway
3424,537868,50,12/8/2010,1.45,12433,Norway
3425,573200,6,10/28/2011,7.45,12432,Norway
3426,544156,4,2/16/2011,4.25,12352,Norway
3427,563100,12,8/12/2011,1.95,12381,Norway
3428,581476,2,12/9/2011,8.15,12433,Norway
3429,573195,6,10/28/2011,2.1,12432,Norway
3430,574275,12,11/3/2011,1.45,12352,Norway
3431,578811,12,11/25/2011,1.65,12438,Norway
3432,562844,4,8/10/2011,4.95,12444,Norway
3433,568699,2,9/28/2011,9.95,12352,Norway
3434,578811,12,11/25/2011,4.15,12438,Norway
3435,579692,48,11/30/2011,1.85,12433,Norway
3436,537868,72,12/8/2010,1.25,12433,Norway
3437,579692,24,11/30/2011,0.39,12433,Norway
3438,543037,12,2/2/2011,1.45,12350,Norway
3439,566195,6,9/9/2011,4.95,12433,Norway
3440,557474,12,6/20/2011,1.25,12432,Norway
3441,578811,6,11/25/2011,2.95,12438,Norway
3442,577314,4,11/18/2011,4.25,12444,Norway
3443,565124,24,9/1/2011,0.55,12436,Norway
3444,568699,4,9/28/2011,4.25,12352,Norway
3445,536532,12,12/1/2010,2.95,12433,Norway
3446,537868,24,12/8/2010,1.65,12433,Norway
3447,557621,2,6/21/2011,7.5,12444,Norway
3448,579692,12,11/30/2011,3.75,12433,Norway
3449,563100,25,8/12/2011,0.42,12381,Norway
3450,579692,24,11/30/2011,0.42,12433,Norway
3451,577314,12,11/18/2011,1.25,12444,Norway
3452,536532,12,12/1/2010,2.1,12433,Norway
3453,581476,24,12/9/2011,1.25,12433,Norway
3454,573035,16,10/27/2011,0.42,12433,Norway
3455,565124,9,9/1/2011,5.45,12436,Norway
3456,C547388,-12,3/22/2011,1.49,12352,Norway
3457,566195,48,9/9/2011,0.83,12433,Norway
3458,568699,2,9/28/2011,4.95,12352,Norway
3459,578811,12,11/25/2011,4.95,12438,Norway
3460,563100,3,8/12/2011,4.95,12381,Norway
3461,537868,8,12/8/2010,3.95,12433,Norway
3462,537868,24,12/8/2010,0.55,12433,Norway
3463,573035,12,10/27/2011,0.83,12433,Norway
3464,546869,12,3/17/2011,1.25,12352,Norway
3465,578811,12,11/25/2011,1.65,12438,Norway
3466,563100,10,8/12/2011,2.08,12381,Norway
3467,557472,48,6/20/2011,0.29,12432,Norway
3468,557621,12,6/21/2011,1.65,12444,Norway
3469,563100,2,8/12/2011,6.75,12381,Norway
3470,557754,1,6/22/2011,700.0,12432,Norway
3471,536532,12,12/1/2010,2.1,12433,Norway
3472,547390,6,3/22/2011,2.95,12352,Norway
3473,557621,12,6/21/2011,1.25,12444,Norway
3474,566773,6,9/15/2011,4.95,12444,Norway
3475,547390,12,3/22/2011,1.45,12352,Norway
